#,Keyword,Position,Position History,Position History Date,Volume,URL,Difficulty,Traffic (desc),CPC,Last Update,Page URL inside,SERP Features,Website
738,qvc tablet,48,48,,200,https://monetate.com/blog/prep-your-website-for-tablet-users-forrester-qvc-and-monetate-share-what-works/,0,0,0.7,12/31/2019 17:44,,"Shopping results, Thumbnail, Sitelinks, Top stories, Image pack",monetate.com
739,aov ecommerce,43,71,12/19/2019 15:43,60,https://monetate.com/glossary/average-order-value/,25,0,,1/19/2020 14:07,,"Adwords top, Sitelinks, People also ask",monetate.com
740,marketingcharts,43,53,12/20/2019 20:54,60,https://monetate.com/blog/news/google-shopping-in-2017-4-insights-marketing-charts/,1,0,3,1/20/2020 19:10,,"Sitelinks, Video",monetate.com
741,kadima lonji,37,39,12/19/2019 2:21,20,https://monetate.com/blog/new-rules-from-nrf-2012-innovate-or-perish/,0,0,0.4,1/19/2020 21:28,,Video,monetate.com
742,personalization trends,42,43,11/29/2019 12:41,50,https://monetate.com/blog/,2,0,2,12/27/2019 0:37,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, Top stories, Image pack",monetate.com
743,london te,41,41,,40,https://monetate.com/about/events/,80,0,,1/5/2020 4:34,,"Image pack, People also ask, Top stories, Thumbnail",monetate.com
744,persuasive messages in advertising,36,28,12/12/2019 23:15,10,https://monetate.com/blog/informative-or-persuasive-whats-the-best-advertising-message-for-facebook/,8,0,,1/12/2020 1:39,,"People also ask, Top stories, Thumbnail, Image pack",monetate.com
745,david and goliath weapon,43,45,12/19/2019 13:59,60,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,0,0,,1/19/2020 6:01,,"Top stories, Thumbnail, Sitelinks, People also ask, Video",monetate.com
746,personalization .com,47,46,12/12/2019 16:53,150,https://monetate.com/,57,0,,1/11/2020 23:47,,"Adwords top, Sitelinks, Shopping results, Thumbnail",monetate.com
747,gartner magic quadrant wiki,38,41,11/27/2019 1:15,20,https://monetate.com/,73,0,,12/24/2019 18:10,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
748,apple pay case study,43,34,12/10/2019 17:37,60,https://monetate.com/blog/apple-pay-web-for-ecommerce-retailers/,1,0,,1/10/2020 4:13,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack, Video",monetate.com
749,shopping cart abandonment rate,43,43,,60,https://monetate.com/glossary/abandonment-rate/,64,0,40,1/16/2020 14:51,,"People also ask, Sitelinks",monetate.com
750,johnston and murphy watch,37,32,12/12/2019 3:24,20,https://monetate.com/blog/johnston-murphy-ecommerce-personalization-upselling/,0,0,0.6,1/12/2020 6:03,,"Adwords top, Sitelinks, Image pack, Top stories, Thumbnail, Video, Adwords bottom, Shopping results",monetate.com
751,lightbox email,26,69,12/4/2019 14:12,10,https://monetate.com/blog/10-ways-to-use-modal-windows-to-increase-ecommerce-conversion-rates/,3,0,1.4,1/3/2020 17:23,Image pack,"Featured snippet, Thumbnail, People also ask, Top stories, Image pack",monetate.com
752,gartner offices,49,45,12/16/2019 5:21,200,https://monetate.com/,4,0,,1/16/2020 14:35,,"Featured snippet, Thumbnail, Sitelinks, Top stories",monetate.com
753,l oreal consumer testing login,44,43,11/28/2019 14:53,70,https://monetate.com/blog/lessons-customer-data-capture-beauty-industry/,6,0,0.03,12/25/2019 22:04,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
754,revzila,58,55,1/7/2020 13:48,1900,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,16,0,0.02,1/14/2020 21:31,,"Sitelinks, Top stories, Thumbnail, People also ask, Video",monetate.com
755,conversion rate definition,49,49,,450,https://monetate.com/glossary/conversion-rate/,52,0,,1/4/2020 4:05,,People also ask,monetate.com
756,aov business,40,34,12/6/2019 16:47,30,https://monetate.com/glossary/average-order-value/,13,0,,1/6/2020 11:10,,People also ask,monetate.com
757,conversion rates definition,45,56,12/17/2019 3:00,80,https://monetate.com/glossary/conversion-rate/,53,0,,1/16/2020 18:13,,"Knowledge card, People also ask",monetate.com
758,bartlett brands,44,59,12/10/2019 11:39,70,https://monetate.com/blog/news/monetate-introduces-chief-product-officer/,0,0,,1/10/2020 6:33,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
759,what is ecommerce,84,85,1/19/2020 19:06,10000,https://monetate.com/glossary/ecommerce-personalization/,58,0,9,1/22/2020 0:00,,"Knowledge card, People also ask, Top stories, Thumbnail, Sitelinks",monetate.com
760,directv moving fee,49,71,12/7/2019 20:59,200,https://monetate.com/blog/directv-uses-ecommerce-personalization-to-boost-conversions/,4,0,4,1/6/2020 14:46,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Video",monetate.com
761,rezilla,51,55,1/6/2020 7:03,800,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,16,0,0.02,1/14/2020 2:30,,"Adwords top, Sitelinks, Top stories, Thumbnail, People also ask, Video, Image pack",monetate.com
762,google analytics graphs,42,42,,40,https://monetate.com/blog/ask-yourself-this-one-question-to-create-better-google-analytics-graphs/,31,0,10,1/12/2020 16:39,,"Sitelinks, People also ask, Knowledge panel",monetate.com
763,personalized sites,39,48,12/17/2019 20:07,20,https://monetate.com/glossary/ecommerce-personalization/,79,0,3.5,1/17/2020 2:09,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Adwords bottom, Shopping results",monetate.com
764,bebe maman,39,33,12/17/2019 15:32,20,https://monetate.com/blog/jojo-maman-bebe-a-growth-spurt-from-testing-to-machine-driven-personalisation/,6,0,3,1/17/2020 1:09,,"Adwords top, Sitelinks, Tweet box, Top stories, Thumbnail",monetate.com
765,on target promotions,44,38,11/27/2019 18:13,60,https://monetate.com/blog/how-to-target-promotions-for-back-to-school-shoppers/,1,0,,12/25/2019 11:52,,"Sitelinks, Image pack, Video",monetate.com
766,personalization customer experience,43,43,,50,https://monetate.com/blog/driving-your-business-forward-with-a-personalized-customer-experience/,36,0,11,12/24/2019 0:07,,"Adwords top, Sitelinks, People also ask, Adwords bottom, Knowledge panel",monetate.com
767,revzillas,42,42,,40,https://monetate.com/blog/revzilla-uses-video-to-optimize-ecommerce-shopping/,8,0,,1/4/2020 0:00,,"Adwords top, Sitelinks, People also ask, Tweet box, Top stories, Thumbnail, Image pack, Video",monetate.com
768,personalization as a service,37,37,,10,https://monetate.com/glossary/ecommerce-personalization/,11,0,5,1/2/2020 0:05,,"Adwords top, Sitelinks, Featured snippet, People also ask, Top stories, Thumbnail, Adwords bottom",monetate.com
769,segmentation solutions zip code,38,24,12/10/2019 4:04,20,https://monetate.com/glossary/segmentation/,2,0,,1/9/2020 21:01,,"Adwords top, Sitelinks, People also ask",monetate.com
770,email personalization examples,37,39,12/13/2019 20:36,10,https://monetate.com/glossary/open-time-email-personalization/,21,0,13,1/13/2020 9:34,,"Adwords top, Featured snippet, Thumbnail, People also ask, Image pack, Top stories, Adwords bottom, Sitelinks",monetate.com
771,monitate,32,40,12/2/2019 4:31,40,https://monetate.com/,5,0,0.01,12/31/2019 7:56,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
772,monitate,32,40,12/2/2019 4:31,40,https://monetate.com/about/,5,0,0.01,12/31/2019 7:56,Image pack,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Image pack",monetate.com
773,omni channel user experience,39,65,12/2/2019 7:58,20,https://monetate.com/glossary/omnichannel-personalization/,4,0,,12/31/2019 16:32,,"People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
774,gartner headquarters,45,56,12/11/2019 4:58,250,https://monetate.com/,4,0,,1/11/2020 13:22,,"Sitelinks, People also ask, Image pack",monetate.com
775,david goliath sling,44,47,12/17/2019 2:12,50,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,3,0,,1/16/2020 18:57,,"Top stories, Thumbnail, Sitelinks, People also ask, Knowledge panel",monetate.com
776,shopping cart fail,44,54,12/16/2019 16:41,50,https://www.monetate.com/blog/11-no-fail-ways-to-reduce-shopping-cart-abandonment-and-how-to-learn-15-more,1,0,,1/15/2020 20:06,,"Video, Thumbnail",monetate.com
777,goliath artist management,39,61,12/5/2019 23:54,20,https://monetate.com/blog/be-a-digital-david-three-tips-to-beat-your-goliath/,0,0,,1/5/2020 11:17,,"Featured snippet, Thumbnail, Video, Image pack",monetate.com
778,personalizing definition,45,48,12/1/2019 5:47,70,https://monetate.com/glossary/ecommerce-personalization/,7,0,,12/30/2019 9:11,,"Knowledge card, People also ask, Video",monetate.com
779,email personalization,47,73,12/18/2019 11:31,100,https://monetate.com/glossary/open-time-email-personalization/,52,0,11,1/18/2020 12:05,,"People also ask, Adwords bottom, Sitelinks, Knowledge panel",monetate.com
780,difference between note and tablet,38,38,,10,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,2,0,0.15,1/2/2020 21:43,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories",monetate.com
781,smartphone vs smartphone,45,54,12/2/2019 11:17,60,https://monetate.com/blog/smartphones-vs-tablets-forrester-reveals-the-differences/,2,0,,1/1/2020 7:04,,"Featured snippet, Thumbnail, People also ask, Video",monetate.com
782,farmers insurance customer,42,41,12/21/2019 18:20,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,44,0,3,1/21/2020 15:10,,People also ask,monetate.com
783,apple demographic segmentation,42,38,12/2/2019 21:36,30,https://monetate.com/glossary/segmentation/,6,0,,1/1/2020 15:34,,"Featured snippet, People also ask, Image pack",monetate.com
784,kibo software,52,49,12/7/2019 21:33,350,https://monetate.com/blog/news/kibo-monetate-acquisition/,7,0,2.5,1/6/2020 22:52,,"Sitelinks, People also ask, Top stories, Thumbnail, Adwords bottom",monetate.com
785,maman bebe jojo,38,35,11/30/2019 19:47,10,https://monetate.com/blog/jojo-maman-bebe-a-growth-spurt-from-testing-to-machine-driven-personalisation/,6,0,0.25,12/28/2019 10:43,,"Adwords top, Sitelinks, Tweet box, Top stories, Thumbnail, Image pack",monetate.com
786,back to school 2019 trends,43,43,,40,https://monetate.com/blog/back-to-school-retail-trends-study-findings/,12,0,,1/6/2020 16:19,,"Sitelinks, Top stories, Thumbnail, People also ask, Image pack",monetate.com
787,qvc tablets,56,56,,1400,https://monetate.com/blog/prep-your-website-for-tablet-users-forrester-qvc-and-monetate-share-what-works/,0,0,0.6,1/21/2020 20:46,,"Shopping results, Thumbnail, Sitelinks, Top stories",monetate.com
788,when evaluating a website testing the relevance,42,42,,30,https://monetate.com/blog/how-to-prioritize-ab-tests/,9,0,,1/9/2020 7:40,,People also ask,monetate.com
789,personalized content,50,48,12/16/2019 9:14,150,https://monetate.com/blog/how-to-use-content-personalization-to-win-customers/,20,0,20,1/16/2020 12:15,,"Adwords bottom, Sitelinks, Knowledge panel",monetate.com
790,product recommendation engine,49,32,12/13/2019 22:54,150,https://monetate.com/blog/how-a-product-recommendations-engine-improves-customer-experience/,4,0,15,1/13/2020 10:22,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Top stories, Adwords bottom",monetate.com
791,ecommerce conversion rate definition,40,44,12/1/2019 21:50,20,https://monetate.com/glossary/conversion-rate/,58,0,,12/30/2019 13:55,,"Featured snippet, Thumbnail, People also ask, Sitelinks",monetate.com
792,optimization platform,41,41,,20,https://monetate.com/,74,0,,1/1/2020 21:26,,"Adwords top, Sitelinks, People also ask",monetate.com
793,bounce mobile,42,41,12/9/2019 7:46,30,https://monetate.com/blog/is-mobile-bounce-rate-on-the-decline/,2,0,,1/9/2020 3:31,,"Sitelinks, Knowledge panel",monetate.com
794,safari scan credit card,41,42,11/29/2019 1:43,20,https://monetate.com/blog/apple-pays-impact-ecommerce-typing-in-your-credit-card-number-is-so-yesterday/,4,0,1.3,12/27/2019 14:39,,"Thumbnail, Top stories, People also ask",monetate.com
795,which of the following best defines e commerce,50,42,12/6/2019 10:04,150,https://monetate.com/glossary/ecommerce-personalization/,31,0,,1/6/2020 2:36,,People also ask,monetate.com
796,go2nurse,47,59,11/27/2019 9:06,80,https://monetate.com/blog/this-week-today-the-5-best-links-of-the-week-jul-24/,0,0,,12/25/2019 12:18,,Image pack,monetate.com
797,trends blog,46,50,11/26/2019 18:47,60,https://monetate.com/blog/,26,0,0.9,12/24/2019 7:56,,"Featured snippet, Sitelinks, People also ask",monetate.com
798,david swarthout,42,50,12/20/2019 14:26,30,https://monetate.com/blog/news/monetate-names-dave-swarthout-as-data-protection-officer/,0,0,,1/20/2020 20:11,,Sitelinks,monetate.com
799,maman bebe,44,43,11/28/2019 12:35,40,https://monetate.com/blog/jojo-maman-bebe-a-growth-spurt-from-testing-to-machine-driven-personalisation/,4,0,0.6,12/26/2019 15:55,,"Sitelinks, Tweet box, Top stories, Thumbnail, Image pack",monetate.com
800,ecommerce experience,44,42,12/22/2019 22:27,150,https://monetate.com/glossary/ecommerce-personalization/,22,0,30,1/22/2020 8:39,,"Adwords top, Sitelinks, People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
801,a/b tests,57,63,1/11/2020 23:29,1200,https://monetate.com/glossary/ab-testing/,74,0,,1/19/2020 18:08,,"Featured snippet, Thumbnail, Sitelinks, People also ask, Top stories",monetate.com
802,wider funnel,45,45,,50,https://monetate.com/blog/holiday-success-interview-3-widerfunnel/,2,0,,1/13/2020 15:18,,"Sitelinks, Image pack, Top stories, Thumbnail",monetate.com
803,office depot us1,42,57,12/2/2019 6:02,20,https://monetate.com/,0,0,,12/31/2019 15:10,,"People also ask, Sitelinks, Image pack",monetate.com
804,the north face executive team,39,39,,10,https://monetate.com/blog/news/monetate-appoints-cmo-lisa-kalscheur-to-fuel-customer-growth-and-support-global-demand-for-smarter-personalization-technology/,2,0,,1/11/2020 5:16,,"Adwords top, Sitelinks, People also ask, Image pack",monetate.com
805,informative products,54,31,11/28/2019 13:17,350,https://monetate.com/blog/informative-or-persuasive-whats-the-best-advertising-message-for-facebook/,1,0,2.5,12/25/2019 18:24,,"People also ask, Sitelinks, Image pack, Top stories, Thumbnail",monetate.com
806,alison paul deloitte,41,90,12/17/2019 8:54,20,https://monetate.com/blog/more-omnichannel-merchandising-and-jellybeans-at-nrf/,0,0,,1/17/2020 6:44,,"Top stories, Thumbnail, Knowledge panel",monetate.com
807,mfe testing,41,42,12/20/2019 17:07,20,https://monetate.com/blog/the-data-is-in-ai-personalization-leads-the-way/,0,0,,1/20/2020 12:17,,"People also ask, Video",monetate.com
808,r tro,41,68,12/9/2019 7:57,20,https://monetate.com/blog/news/people-on-the-move-havas-tro-primesight-r-ga-and-more/,0,0,,1/9/2020 11:56,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
809,jk simmons farmers commercial,43,51,11/26/2019 12:04,30,https://monetate.com/blog/strategy-farmers-insurance-ads-mike-linton/,4,0,,12/23/2019 16:40,,"People also ask, Video, Sitelinks, Image pack",monetate.com
810,eq2 a key to the past,45,40,11/28/2019 17:26,50,https://monetate.com/blog/news/new-data-from-monetate-finds-mobile-commerce-skyrockets-over-the-past-year/,0,0,,12/26/2019 18:20,,"Image pack, Video",monetate.com
811,wow.web,48,48,,90,https://monetate.com/blog/godiva-finds-new-ways-to-wow-web-visitors/,17,0,,1/8/2020 11:33,,"Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
812,looking for the light,45,68,12/6/2019 13:56,40,https://monetate.com/blog/the-streetlight-effect-are-you-looking-for-answers-in-all-the-wrong-places/,0,0,,1/6/2020 0:37,,"Top stories, Thumbnail, Image pack, Video",monetate.com
813,target.com cartwheel,48,45,11/30/2019 0:28,90,https://monetate.com/blog/target-cartwheel-customer-engagement-or-a-spinning-wheel/,64,0,,12/29/2019 6:22,,"People also ask, Top stories, Thumbnail, Knowledge panel",monetate.com
814,easter eggs walmart,51,51,,150,https://monetate.com/blog/this-week-today-1/,0,0,0.7,12/30/2019 0:03,,"Adwords top, Top stories, Thumbnail, Image pack",monetate.com
815,brandon swarthout,48,48,,90,https://monetate.com/about/leadership/,0,0,,1/14/2020 18:28,,"Image pack, Top stories, Thumbnail, Video",monetate.com
816,what is ecommerce experience,43,30,12/8/2019 20:53,30,https://monetate.com/glossary/ecommerce-personalization/,57,0,,1/8/2020 5:12,,"Featured snippet, People also ask, Sitelinks, Top stories, Thumbnail",monetate.com
817,shopping cart abandonment,51,47,12/11/2019 9:58,300,https://monetate.com/blog/infographic-shopping-cart-abandonment-and-tips-to-avoid-it/,55,0,30,1/10/2020 23:10,,"People also ask, Adwords bottom, Sitelinks, Knowledge panel",monetate.com
818,customer conversion rate,48,97,12/19/2019 18:06,80,https://monetate.com/glossary/conversion-rate/,48,0,,1/19/2020 20:16,,"Adwords top, Sitelinks, Featured snippet, Thumbnail, People also ask, Video",monetate.com
819,asos zara,43,43,,30,https://monetate.com/blog/news/asos-zara-and-lovehoney-all-tap-into-mobile-to-make-headway/,20,0,,12/29/2019 5:58,,"Sitelinks, People also ask, Top stories, Thumbnail, Image pack, Video",monetate.com
820,engein,43,43,,30,https://monetate.com/personalization-engine/1-to-1-personalization/,62,0,,1/14/2020 14:25,,"Knowledge card, Sitelinks, Top stories, Thumbnail, People also ask",monetate.com
821,what's a phablet,48,52,11/26/2019 18:53,80,https://monetate.com/blog/the-phablet-what-it-is-who-uses-it-and-how-it-should-fit-your-mobile-commerce-strategy/,28,0,,12/24/2019 12:43,,"Knowledge card, People also ask, Sitelinks, Top stories, Thumbnail, Image pack",monetate.com
